Id_Contrato,Id_Presupuesto,Numero_Contrato,Nombre_Final,Importe,Porcentaje_Anticipo,Importe_Anticipo,Fecha_Firma_Contrato,Fecha_Inicio,Fecha_Termino,Id_Formato_Contrato,Id_Formato_Caratula,Id_Formato_Hoja_Estimaciones,Observaciones,Estatus,Id_Contratista,Id_Supervisor_Interno,Id_Supervisor_Externo,Id_Fuente_Inversion,Fecha_Adjudicacion,Id_Modalidad,Numero_Licitacion,Id_Oficio_Asignacion_Obra,
483,542,H-1816-9015-6221-D/0414/2017,"REHABILITACIÓN DE ESPACIO PÚBLICO EN EL FRACCIONAMIENTO VIBAR, (CALLES ARAGÓN, REFORMA AGRARIA, CONSTANZA Y NUEVA GALICIA), LEÓN, GUANAJUATO. ",877043.88,30,263113.16,Nov 16 2017 12:00AM,Oct 18 2017 12:00AM,Dec 28 2017 12:00AM,10,1,1,ANA LAURA 16/11/2017,EJECUCION,226,NULL,NULL,3,Oct 16 2017 12:00AM,2,F/135-l/2017,0,
484,543,H-1816-9015-6221-D/0414/2017-1," REHABILITACIÓN DE ESPACIO PÚBLICO EN EL FRACCIONAMIENTO BOSQUES DE LA PRESA, CALLES: BOSQUES DE LAS JACARANDAS Y BOSQUES DE LA PRIMAVERA, LEÓN, GUANAJUATO.",860502.42,30,258150.73,Nov 16 2017 12:00AM,Oct 18 2017 12:00AM,Dec 28 2017 12:00AM,10,1,1,ANA LAURA 16/11/2017,EJECUCION,226,NULL,NULL,3,Oct 16 2017 12:00AM,3,F/135-l/2017,0,
485,546,H-1816-9013-6221-D/0336/2017,"REHABILITACION DE ESPACIO PUBLICO EN EL FRACCIONAMIENTO EL FARO, CALLES: FARO DE PUERTO VALLARTA Y FERROCARRILES NACIONALES, LEON, GUANAJUATO",919214.88,30,275764.46,Sep 19 2017 12:00AM,Sep  6 2017 12:00AM,Dec  9 2017 12:00AM,10,1,1,ANA LAURA 13/11/2017,EJECUCION,637,NULL,NULL,6,Sep  5 2017 12:00AM,1,DGOP/00359/CONT/2017,0,
486,544,H-1816-9013-6221-D/0336/2017-1," REHABILITACION DE ESPACIO PUBLICO EN EL FRACCIONAMIENTO CUMBRES DE LA PISCINA, CALLES: SANTA RITA Y ANDROMEDA, LEON, GUANAJUATO",890265.35,30,267079.61,Sep 19 2017 12:00AM,Sep  6 2017 12:00AM,Dec  9 2017 12:00AM,10,1,1,ANA LAURA 16/11/2017,EJECUCION,637,NULL,NULL,6,Sep  5 2017 12:00AM,1,DGOP/00359/CONT/2017,0,
487,545,H-1816-9013-6221-D/0336/2017-2," REHABILITACION DE ESPACIO PUBLICO EN EL FRACCIONAMIENTO SANTA CECILIA CALLES: HABICHUELAS, CUENCA FLORIDA Y DEL CONCILIO, COL. SANTA CECILIA, LEON, GTO",996685.42,30,299005.63,Sep 19 2017 12:00AM,Sep  6 2017 12:00AM,Dec  9 2017 12:00AM,10,1,1,ANA LAURA 16/11/2017,EJECUCION,637,NULL,NULL,6,Sep  5 2017 12:00AM,1,DGOP/00359/CONT/2017,0,
488,575,C-5012-608-6221-E/0417/2017,"CONSTRUCCION DE UNA COCINA ECONOMICA CON MODELO DE ORGANIZACIÓN DE COMEDOR COMUNITARIO, UBICADA EN LA CALLE RIOLITA S/N DE LA COLONIA REAL DE LA JOYA EN ESTA CIUDAD DE LEON GUANAJUATO",1725129.25,30,517538.78,Oct 16 2017 12:00AM,Oct 18 2017 12:00AM,Dec 28 2017 12:00AM,10,1,1,KAREN 17/11/2017 ?,EJECUCION,700,NULL,NULL,10,Oct 16 2017 12:00AM,2,D/136-l/2017,0,
489,522,B-5051-236-6141-H/0428/2017,"PROYECTO: BLVD. CLOTO TRAMO: CALLE PROMETEO-CALLE ARTEMISA COL. LA ERMITA Y PROYECTO CALLE CERRO DE LA BUFA TRAMO: BUFAS DE TEQUISQUIAPAN- BALCON DE POPOCATEPETL, BALCONES DE JEREZ",233230.3,0,0,Oct 13 2017 12:00AM,Oct 16 2017 12:00AM,Dec  2 2017 12:00AM,9,1,1,17/11/2017 AMALIA,EJECUCION,103,NULL,NULL,2,Aug  9 2017 12:00AM,1,,0,
490,566,A-2010-303-6291-E/0418/2017,RESTAURACIÓN DEL TEMPLO DE NUESTRA SEÑORA DE LOS ÁNGELES ETAPA II,1911560.38,30,573468.11,Oct 16 2017 12:00AM,Oct 18 2017 12:00AM,Feb 28 2018 12:00AM,10,1,1,21/11/2017 JORGE?,EJECUCION,234,NULL,NULL,1,Oct 16 2017 12:00AM,2,,0,
491,572,A-2510-314-6141-D/0436/2017,CONSTRUCCIÓN DE PUENTE VEHICULAR EN TAJO DE SANTA ANA CON BLVD. TIMOTEO LOZANO,19293077.31,30,5787923.19,Oct 30 2017 12:00AM,Oct 30 2017 12:00AM,Mar 10 2018 12:00AM,10,1,1,21/11/2017 JORGE?,EJECUCION,15,NULL,NULL,1,Oct 26 2017 12:00AM,3,,0,
492,564,A-1810-367-6141-D/0442/2017,CONSTRUCCIÓN DE PUENTE PEATONAL EN ESTANCIA DE VAQUERIAS,305209.92,30,91562.98,Oct 31 2017 12:00AM,Nov  6 2017 12:00AM,Dec 16 2017 12:00AM,10,1,1,21/11/2017 JORGE?,EJECUCION,186,NULL,NULL,1,Oct  2 2017 12:00AM,1,,0,
493,553,H-2310-9029-6221-E/0304/2017,"REHABILITACIÓN EN EL PARQUE HIDALGO IV ETAPA LEÓN, GTO.",6216317.91,30,1864895.38,Aug 31 2017 12:00AM,Sep 18 2017 12:00AM,Dec 23 2017 12:00AM,10,1,1,21/11/2017  JORGE?,EJECUCION,289,NULL,NULL,6,Aug 23 2017 12:00AM,1,,0,
494,573,B-5051-236-6141-H/0429/2017,PROYECTO CALLE: REAL DEL MONTE TRAMO: VOLCAN DEL JORULLO A CERRO DE LA BUFA COL. LOMAS DE JEREZ,114019.17,0,0,Nov 21 2017 12:00AM,Oct 30 2017 12:00AM,Dec 23 2017 12:00AM,10,1,1,KAREN 21/11/2017,EJECUCION,641,NULL,NULL,2,Nov 21 2017 12:00AM,1,,0,
495,561,C-1816-6021-6211-E/0453/2017,"PROGRAMA MEJORAMIENTO DE VIVIENDA EN ZONA RURAL CONSTRUCCIÓN DE CUARTO ADICIONAL ZONA RURAL 4X4 COLONIA: LAGUNILLAS, EL RESPLANDOR, SAN AGUSTÍN DEL MIRASOL, SAN FRANCISCO DEL DURAN, GUADALUPE VICTORIA, IGNACIO ZARAGOZA, ALBARRADONES Y SAN JOSÉ DE LOS ROMERO, LEÓN, GTO.",1707362.52,50,853681.26,Oct 31 2017 12:00AM,Nov  3 2017 12:00AM,Dec 21 2017 12:00AM,10,1,1,KAREN 21/11/2017,EJECUCION,669,NULL,NULL,10,Oct 31 2017 12:00AM,1,D/153-l/2017,0,
496,562,C-2210-606-6121-E/0441/2017,"REHABILITACION DE SANITARIOS EN LA PRIMARIA NICOLAS BRAVO, CCT 11DPR3305P, UBICADO EN CAMINO A SAN NICOLAS DE LOS GONZALEZ. Y REHABILITACION DE SANITARIOS EN EL JARDIN DE NIÑOS TLALOC, CCT 11DJN1111Y, COL. NUEVO LEON",749714.12,30,224914.24,Oct 31 2017 12:00AM,Nov  6 2017 12:00AM,Dec 30 2017 12:00AM,10,1,1,KAREN 21/11/2017,EJECUCION,13,NULL,NULL,10,Oct 20 2017 12:00AM,1,DGOP/00479/CONT/2017,0,
497,558,G-5051-809-6141-D/0378/2017,"PAVIMENTACION DE LA CALLE GALES, TRAMO: BLVD. GUANAJUATO A POTRERO DEL POZO, UBICACIÓN: COL. EL CARMEN",2921061.34,30,876318.4,Sep 29 2017 12:00AM,Oct  5 2017 12:00AM,Dec 31 2017 12:00AM,10,1,1,ANA LAURA ¦ CONVENIO SEDESHU-GTO-ITS-20/2017 ,EJECUCION,423,NULL,NULL,11,Oct  2 2017 12:00AM,3,D/125-I/2017,0,
498,567,A-2510-383-6221-H/0312/2017,"ADECUACION DEL PROYECTO EJECUTIVO PLAZA COMUNITARIA AMPLIACION SAN FRANCISCO, CALLE: FRAY NOE ENTRE CALLE AV. DE LAS VILLAS Y FRAY RAMON, COL. AMPLIACON SAN FRANCISCO",599381.77,30,179814.53,Sep  1 2017 12:00AM,Sep 11 2017 12:00AM,Nov 10 2017 12:00AM,10,1,1,CAPTURADO 22/11/2017 ALMA,EJECUCION,721,NULL,NULL,1,Mar 17 2017 12:00AM,1,DGOP/00413/CONT/2017,0,
499,579,C-1816-6021-6211-E/0457/2017,"PROGRAMA DE MEJORAMIENTO DE VIVIENDA EN ZONA URBANA, CONSTRUCCIÓN DE CUARTO ADICIONAL UBICACIÓN: NUEVO LEÓN, CAÑON DE LA INDIA, SAN ISIDRO LABRADOR, LOS CASTILLOS, ENTRE OTRAS LEON, GTO",1469505.28,50,734752.64,Nov  8 2017 12:00AM,Nov 13 2017 12:00AM,Dec 21 2017 12:00AM,10,1,1,CAPTURADO 22/11/2017 ALMA,EJECUCION,8,NULL,NULL,10,Oct 30 2017 12:00AM,1,DGOP/00498/CONT/2017,0,
500,580,A-1816-388-6221-E/0448/2017,"CONSTRUCCION DE ESPACIO PUBLICO EN LA COL. ""JARDINES DE LA BUFA"" ENTRE CALLES DE BALCON DE MAPIMI Y CERRO DE BUFA, COL. JARDINES DE LA BUFA.",2182815.77,30,654844.73,Oct 25 2017 12:00AM,Oct 26 2017 12:00AM,Feb 17 2018 12:00AM,10,1,1,22/11/2017 ALMAOBRAS A FINANCIAR CON 500 MILLONES,EJECUCION,662,NULL,NULL,1,Oct 25 2017 12:00AM,1,D/150-I/2017,0,
501,568,A-2510-383-6121-H/0313/2017,"PROYECTO EJECUTIVO DEL JARDIN DE REAL PROVIDENCIA,UBICACIÓN: BLVD. SATURNO, BLVD. VASCO DE QUIROGA, ANDADOR EMPERADOR Y CALLE SAN MANUEL, LEON, GtO.",367292.35,0,0,Sep  1 2017 12:00AM,Sep  4 2017 12:00AM,Nov 24 2017 12:00AM,,1,1,xoch 22/nov/2017,EJECUCION,251,NULL,NULL,1,Oct  1 2017 12:00AM,1,,0,
502,571,C-1816-6021-6211-E/0451/2017,"PROGRAMA DE MEJORAMIENTO DE VIVIENDA EN ZONA RURAL  CONSTRUCCIÓN DE CUARTO ADICIONAL ZONA RURAL 4X4 COLONIA: CUESTA BLANCA, COLORADAS, RINCON GRANDE, RANCHO MEDIA LUNA, MESA DE IBARRILLA, SUCILLO DE AVALOS, LUCIO BLANCO, Y SAN CARLOS LA RONCHA, LEON, GTO.",1799962.72,50,899981.36,Oct 31 2017 12:00AM,Nov  3 2017 12:00AM,Dec 21 2017 12:00AM,10,1,1,CLAU 22/11/2017 ?,EJECUCION,633,NULL,NULL,10,Oct 31 2017 12:00AM,2,D/152-I/2017,0,
503,569,C-1810-601-6141-D/0439/2017,"REHABILITACION DE CAMINO LOS ARCOS - LOS TEPETATES, LEON, GTO.",1570836.62,30,471250.99,Oct 31 2017 12:00AM,Nov  6 2017 12:00AM,Dec 16 2017 12:00AM,,1,1,xoch 22/nov/2017,EJECUCION,347,NULL,NULL,10,Oct 10 2017 12:00AM,1,,0,
504,556,H-1816-9017-6221-E/0445/2017,"REHABILITACIÓN DE ESPACIO PÚBLICO EN EL FRACCIONAMIENTO VALLE DEL CAMPESTRE (PANORAMA), LEÓN, GUANAJUATO.",960119,30,288035.7,Oct 27 2017 12:00AM,Oct 30 2017 12:00AM,Dec 23 2017 12:00AM,6,1,1,XOCH 22/11/2017,EJECUCION,289,NULL,NULL,3,Oct 10 2017 12:00AM,1,,0,
505,586,A-1816-388-6221-E/0450/2017,"CONSTRUCCION DE ESPACIOS PUBLICOS EN LA COL. EL CARMEN CTM, ENTRE LAS CALLES DE PURA SANGRE Y BELGA.",2394834.94,30,718450.48,Oct 25 2017 12:00AM,Oct 26 2017 12:00AM,Feb 17 2018 12:00AM,,1,1,XOCH 22/NOV/2017 (500 millones),EJECUCION,571,NULL,NULL,1,Oct 25 2017 12:00AM,1,,0,
506,577,G-2110-6120-E/0348/2017,MERCADO LA ESPERANZA,2997940.59,50,1498970.3,Sep 15 2017 12:00AM,Sep 18 2017 12:00AM,Nov 17 2017 12:00AM,10,1,1,ANA LAURA ¦,EJECUCION,516,NULL,NULL,11,Sep 12 2017 12:00AM,2,D/109-I/2017,0,
507,587,E-2510-701-6141-E/0475/2017,"MANTENIMIENTO DE LOS CAMELLONES EN LOS BLVD. PASEO DE JEREZ, SAN PEDRO, TIMOTEO LOZANO, HERMANOS ALDAMA Y EN DIVERSAS AREAS VERDES DE LA CIUDAD DE LEON, GTO.",481594.74,0,0,Nov  9 2017 12:00AM,Nov 13 2017 12:00AM,Dec 21 2017 12:00AM,,1,1,XOCH 23/OV/2017,EJECUCION,457,NULL,NULL,12,Nov  5 2017 12:00AM,1,,0,
508,584,A-2510-313-6141-D/0443/2017,"BACHEO SUPERFICIAL DE PAVIMENTO EN LAS VIALIDADES DEL MUNICIPIO (2DA. ETAPA), LEÓN GUANAJUATO.",1499506.19,30,449851.86,Oct 31 2017 12:00AM,Nov  6 2017 12:00AM,Feb 24 2018 12:00AM,10,1,1,GRISELDA 23/11/2017 ?,EJECUCION,166,NULL,NULL,1,Sep 18 2017 12:00AM,1,,0,
509,582,A-1816-388-6221-E/0449/2017,"CONSTRUCCION DE ESPACIOS PUBLICOS EN LA COL. ERMITA ENTRE LAS CALLES DE ARTEMISA, CLOTO Y PROMETEO",2329308.35,30,698792.51,Oct 25 2017 12:00AM,Oct 26 2017 12:00AM,Feb 17 2018 12:00AM,10,1,1,GRISELDA 23/11/2017 ?,EJECUCION,669,NULL,NULL,1,Oct 25 2017 12:00AM,1,D/149-I/2017,0,
510,554,C-1816-6021-6211-E/0473/2017,"PROGRAMA DE MEJORAMIENTO DE VIVIENDA EN ZONA URBANA CONSTRUCCION DE CUARTO ADICIONAL UBICACIÓN: PERIODISTAS MEXICANOS, ERMITA DE LA JOYA, SINARQUISTAS, ENTRE OTRAS LEON, GTO.",1469505.28,50,734752.64,Nov  9 2017 12:00AM,Nov 13 2017 12:00AM,Dec 21 2017 12:00AM,10,1,1,GRISELDA 23/11/2017?,EJECUCION,522,NULL,NULL,10,Oct 30 2017 12:00AM,1,,0,
511,595,A-2510-311-6131-H/0254/2017,"DISEÑO, GERENCIAMIENTO Y ASESORÍA PARA EL PROYECTO DE LA 2A ETAPA DE LA REHABILITACION INTEGRAL DEL SISTEMA DE ALUMBRADO PÚBLICO, LEON GTO.",1202922.13,30,360876.64,Aug 17 2017 12:00AM,Aug 21 2017 12:00AM,Dec 20 2017 12:00AM,,1,1,XOCH 24/NOV/2017,EJECUCION,681,NULL,NULL,1,Jul 24 2017 12:00AM,1,,0,
512,594,E-2510-701-6141-E/0512/2017,"MANTENIMIENTO Y MEJORAMIENTO DE IMAGEN URBANA DE LOS CAMELLONES DE: BLVD. DELTA, BLVD. V. DE QUIROGA, BLVD. G. BOCANEGRA, BLVD. A. MADRAZO, BLVD. PASEO DE LA PRESA, BLVD. AMERICAS, BLVD. VILLAS DE SAN JUAN Y DIVERSAS VIALIDADES, LEON GTO.",1544872.14,0,0,Nov 13 2017 12:00AM,Nov 13 2017 12:00AM,Dec 21 2017 12:00AM,,1,1,XOCH 24/11/2017,EJECUCION,457,NULL,NULL,12,Nov  5 2017 12:00AM,1,,0,
513,593,E-2510-701-6141-E/0514/2017,"MANTENIMIENTO Y MEJORAMIENTO DE IMAGEN URBANA DE LOS CAMELLONES DE: BLVD. PASEO DE LOS INSURGENTES, BLVD. H. BUSTOS, BLVD. CERRO GORDO, BLVD. PANORAMA, BLVD. ALGECIRAS, BLVD. REBOCEROS, BLVD. ARISTOTELES, BLVD. LOMA DORADA Y DIVERSAS VIALIDADES, LEON GTO.",1511871.8,0,0,Nov 13 2017 12:00AM,Nov 13 2017 12:00AM,Dec 21 2017 12:00AM,,1,1,XOCH 24/NOV/2017,EJECUCION,685,NULL,NULL,12,Nov  5 2017 12:00AM,1,,0,
514,600,G-5010-839-6121-E/0435/2017,"ESTACION DE BOMBEROS METROPOLITANA NO. 9 UBICACIÓN: CALLE SANTA CROCCE DEL FRACCIONAMIENTO SANTA CROCCE (1RA ETAPA) LEON, GTO.",1000000,30,300000,Oct 27 2017 12:00AM,Oct 30 2017 12:00AM,Dec 24 2017 12:00AM,,1,1,XOCH 24/NOV/2017,EJECUCION,604,NULL,NULL,11,Oct 20 2017 12:00AM,1,,0,
515,583,C-1816-6030-6211-E/0483/2017,"PROGRAMA MEJORAMIENTO DE VIVIENDA ZONA RURAL CONSTRUCCION DE TECHO DIGNO COLONIA: CUESTA BLANCA, COLORADAS, RINCON GRANDE, RANCHO MEDIA LUNA, MESA DE IBARRILLA, SAUCILLO DE AVALOS, MANZANILLAS, LADRILLERAS DEL REFUGIO, EL VERGEL, LUCIO BLANCO, CANELAS, EL DERRAMADERO, VAQUERIAS SAN JOSE DE OTATES NORTE, SAN JOSE DE OTATES SUR, SAN RAFAEL, CERRO VERDE, OJO DE AGUA DE LOS REYES, LLANO GRANDE Y LOS NARANJOS.",2938272.41,50,1469136.21,Nov 13 2017 12:00AM,Nov  3 2017 12:00AM,Dec 29 2017 12:00AM,,1,1,XOCHITL 24/NOV/2017,EJECUCION,671,NULL,NULL,10,Nov  8 2017 12:00AM,4,D/155-I/2017,0,
516,603,C-1816-605-6141-D/0501/2017,"PAVIMENTACION DE LA CALLE JEREZ DE BURGOS, TRAMO: JEREZ DE MIÑO – JEREZ DE SANALONA, COLONIA VALLE DE JEREZ DE LEON, GTO.",1424099.44,30,427229.83,Nov 13 2017 12:00AM,Nov 13 2017 12:00AM,Dec 21 2017 12:00AM,,1,1,XOCH   27/NOV/2017,EJECUCION,531,NULL,NULL,10,Nov  5 2017 12:00AM,1,,0,
517,608,C-1816-6021-6211-E/0503/2017,"PROGRAMA DE MEJORAMIENTO DE VIVIENDA EN ZONA URBANA CONSTRUCCION DE CUARTO ADICIONAL, UBICACIÓN: PILETAS, ADQUIRIENTES DE IBARRILLA, LA INDIA, RIBERA DE LOS CASTILLOS, ARRAYANES, ENTRE OTRAS LEON, GTO.",1249999.62,50,624999.81,Nov 13 2017 12:00AM,Nov 13 2017 12:00AM,Dec 21 2017 12:00AM,,1,1,XOCH   27/NOV/2017,EJECUCION,672,NULL,NULL,10,Oct 30 2017 12:00AM,1,,0,
518,604,C-5051-611-6141-D/0504/2017,"PAVIMENTACION DE LA CALLE MANUEL ZERMEÑO, TRAMO: DE ANTONIO MARTINEZ AGUAYO A BLVD. CALCOPIRITA, UBICACIÓN: SINARQUITAS.",1525239.46,30,457571.84,Nov 13 2017 12:00AM,Nov 13 2017 12:00AM,Dec 21 2017 12:00AM,,1,1,XOCH  27/NOV/2017,EJECUCION,493,NULL,NULL,10,Nov  5 2017 12:00AM,1,,0,
519,611,A-2510-311-6131-D/0507/2017,"REHABILITACION DE INFRAESTRUCTURA DE ALUMBRADO PUBLICO Y REINSTALACION DE LUMINARIAS PARA ALUMBRADO PUBLICO EN ZONA B (RECUPERADAS DE LA 1RA ETAPA DE LA MODERNIZACION DEL ALUMBRADO), LEON, GTO.",1205128.28,30,361538.48,Nov 16 2017 12:00AM,Nov 21 2017 12:00AM,Dec 16 2017 12:00AM,,1,1,XOCH   A-D/0507/2017,EJECUCION,126,NULL,NULL,1,Nov  1 2017 12:00AM,1,,0,
520,606,C-2210-606-6121-E/0511/2017,"CONSTRUCCION DE BARDA IMAGEN EN LA ESCUELA ROSAURA ZAPATA, UBICACIÓN: COL. EL PEÑON, EN LEON, GTO.",309664.53,50,154832.26,Nov  5 2017 12:00AM,Nov 13 2017 12:00AM,Dec 21 2017 12:00AM,10,1,1,XOCH   27/NOV/2017,EJECUCION,671,NULL,NULL,10,Nov  5 2017 12:00AM,1,DGOP/00537/CONT/2017,0,
521,607,C-1816-6021-6211-E/0513/2017,"PROGRAMA MEJORAMIENTO DE VIVIENDA EN ZONA URBANA CONSTRUCCION DE CUARTO ADICIONAL, UBICACIÓN: MINERAL DE LA JOYA, RIZOS DEL SAUCILLO, BALCONES DE LA JOYA, CONVIVE, PERIODISTAS MEXICANOS, ENTRE OTRAS, LEON, GTO.",1469505.28,50,734752.64,Nov 13 2017 12:00AM,Nov 13 2017 12:00AM,Dec 21 2017 12:00AM,10,1,1,XOCH  27/NOV/2017,EJECUCION,465,NULL,NULL,10,Oct 30 2017 12:00AM,1,DGOP/00502/CONT/2017,0,
522,616,C-5051-611-6141-D/0515/2017,PAVIMENTACION DE LA CALLE MADRE REDENTORA TRAMO: MADRE PATRIA A MADRE RAQUEL COLONIA DIEZ DE MAYO.,453296.17,50,226648.08,Nov 21 2017 12:00AM,Nov 21 2017 12:00AM,Dec 21 2017 12:00AM,10,1,1,XOCH   27/NOV/2017,EJECUCION,636,NULL,NULL,10,Nov  5 2017 12:00AM,1,,0,
523,592,G-2110-6120-E/0437/2017,MODERNIZACION EN EL RUBRO DE INFRAESTRUCTURA PARA EL MERCADO CARRO VERDE,3444350.29,50,1722175.15,Oct 27 2017 12:00AM,Oct 30 2017 12:00AM,Dec 30 2017 12:00AM,10,1,1,GRISELDA 27/11/2017 ?,EJECUCION,703,NULL,NULL,4,Oct 26 2017 12:00AM,2,D/141-I/2017,0,
524,614,G-2110-6120-E/0492/2017,MODERNIZACION EN EL RUBRO DE INFRAESTRUCTURA PARA EL TIANGUIS LA PULGA 1.,4796093.21,50,2398046.61,Nov 13 2017 12:00AM,Nov 15 2017 12:00AM,Dec 15 2017 12:00AM,,1,1,XOCH   27/NOV/2017 (gobirno del estado),EJECUCION,365,NULL,NULL,4,Nov 13 2017 12:00AM,1,,0,
525,615,A-2310-333-6241-E/0314/2017,"CONSTRUCCION DE PLATAFORMA Y JARDINERAS PARA EL AREA DE PRODUCCION DE PLANTAS EN EL VIVERO MUNICIPAL, EN LA CIUDAD DE LEON,GTO.",1500000,30,450000,Sep 14 2017 12:00AM,Sep 18 2017 12:00AM,Nov 11 2017 12:00AM,10,1,1,27/11/2017 AMALIA,EJECUCION,116,NULL,NULL,1,Oct 24 2017 12:00AM,1,,0,
527,578,C-1816-6033-6111-E/0438/2017,"PROGRAMA DE MEJORAMIENTO DE VIVIENDA EN ZONA RURAL, CALENTADOR SOLAR LOCALIDAD ESTANCIA DE LOS SAPOS, SAN JUDAS, NUEVO LINDERO, LA CINTA, LOS NARANJOS, RANCHO NUEVO LA VENTA, PUERTA DEL CERRO, LA RESERVA, LA MORA, EL NACIMIENTO, HACIENDA ARRIBA, SAN JOSE DEL BARRON, LOS RAMIREZ, LOS ARCOS, LOS TEPETATES, SAN RAFAEL DE LOS RAMIREZ, LOS LOPEZ, EL COPETE, CAPELLANIA DE LOERA, EL VERGEL Y SAN CARLOS LA RONCHA. LEON, GTO.",620512.33,30,186153.7,Oct 31 2017 12:00AM,Nov  6 2017 12:00AM,Dec 30 2017 12:00AM,10,1,1,CAPTURADO 28/11/2017 ALMA,EJECUCION,661,NULL,NULL,10,Sep 28 2017 12:00AM,1,DGOP/00449/CONT/2017,0,
528,555,C-1816-6021-6211-E/0474/2017,"PROGRAMA DE MEJORAMIENTO DE VIVIENDA EN ZONA URBANA CONSTRUCCIÓN DE CUARTO ADICIONAL UBICACIÓN: MEDINA, EL PEÑÓN, LEON I, BRISAS DEL VERGEL, EL CARMEN CTM, NUEVO AMANECER, DESARROLLO EL POTRERO, CONSTITUYENTES DE GUANAJUATO, ANGELES DE MEDINA, DEPORTIVA II, ENTRE OTRAS LEON, GTO.",1469505.28,50,734752.64,Nov  9 2017 12:00AM,Nov 13 2017 12:00AM,Dec 21 2017 12:00AM,10,1,1,CAPTURADO 28/11/2017 ALMA,EJECUCION,42,NULL,NULL,10,Oct 30 2017 12:00AM,1,DGOP/00499/CONT/2017,0,
529,602,A-1816-388-6221-E/0444/2017,"CONSTRUCCIÓN DE ESPACIOS PÚBLICOS EN LA COL. LIBERTAD, ENTRE LAS CALLES DE SAN JOSE DEL CABO Y ARTICULO 27.",2965371.89,30,889611.57,Nov 25 2017 12:00AM,Oct 26 2017 12:00AM,Feb 17 2018 12:00AM,10,1,1,CAPTURADO 28/11/2017 ALMA (500 millones),EJECUCION,289,NULL,NULL,1,Oct 25 2017 12:00AM,2,D/147-I/2017,0,
530,565,B-5051-236-6141-D/0426/2017,PAVIMENTACIÓN DE LA CALLE CAOBA DE JEREZ TRAMO: BLVD. SAN PEDRO A PASEO DE LOS VERDINES UBICACIÓN: JARDINES DE JEREZ II SECC.,1559788.25,30,467936.48,Oct 23 2017 12:00AM,Oct 30 2017 12:00AM,Feb  3 2018 12:00AM,10,1,1,CAPTURADO 28/11/2017 ALMA (MOD NUM CONT. ANA LAURA),EJECUCION,505,NULL,NULL,2,Sep 25 2017 12:00AM,1,DGOP/00432/CONT/2017,0,
531,617,A-2510-312-6141-D/0265/2017,LABORATORIO VERIFICADOR 2017 PAQUETE 5,999999.7,0,0,Sep 18 2017 12:00AM,Sep 18 2017 12:00AM,Sep 18 2018 12:00AM,10,1,1,CAPTURADO 28/11/2017 ALMA,EJECUCION,415,NULL,NULL,1,Sep 18 2017 12:00AM,1,DGOP/00399/CONT/2017,0,
532,559,H-2510-9023-6141-D/0416/2017,"PAVIMENTACION DE CARRILES LATERALES DEL BOULEVARD JUAN ALONSO DE TORRES, ACCESO A CALLES DE LA COLONIA PRESIDENTES DE MEXICO DEL BOULEVARD HILARIO MEDINA A BOULEVARD VASCO DE QUIROGA EN LEON GUANAJUATO.",3961091.49,30,1188327.45,Oct 23 2017 12:00AM,Oct 25 2017 12:00AM,Feb 10 2018 12:00AM,6,1,1,AMALIA 28/11/2017,EJECUCION,594,NULL,NULL,3,Oct 13 2017 12:00AM,3,LO-811020996-E18-2017,0,
533,601,G-5051-809-6141-D/0385/2017,"PAVIMENTACIÓN DE LA CALLE BALCON DE LOS CARDENALES, TRAMO: BALCON DE LOS CANGUROS-BALCON DE LOS RUISEÑORES, UBICACIÓN: COLINAS DE LA HACIENDA",1373634.18,30,412090.25,Oct  9 2017 12:00AM,Oct 11 2017 12:00AM,Jan 20 2018 12:00AM,10,1,1,28/11/2017 ALMA,EJECUCION,522,NULL,NULL,11,Sep 18 2017 12:00AM,1,DGOP/00411/CONT/2017,0,
534,560,A-1816-388-6221-E/0446/2017,"CONSTRUCCIÓN DE ESPACIOS PÚBLICOS EN LA COL. 8 DE MARZO, ENTRE LAS CALLES DE 7 DE JULIO, 15 DE AGOSTO Y 6 DE ENERO.",3633546.52,30,1090063.96,Oct 25 2017 12:00AM,Oct 26 2017 12:00AM,Feb 17 2018 12:00AM,10,1,1,28/11/2017 ALMA/500 MILLONES,EJECUCION,226,NULL,NULL,1,Oct 25 2017 12:00AM,2,D/148-I/2017,0,
535,581,A-2510-382-6141-D/0470/2017,"CONSTRUCCIÓN Y REHABILITACIÓN DE BANQUETAS EN BLVD. TORRES LANDA (1RA ETAPA) LEÓN, GTO",3531700.09,30,1059510.03,Nov  6 2017 12:00AM,Nov  9 2017 12:00AM,Jan 27 2018 12:00AM,10,1,1,28/11/2017 ALMA / 500 MILLONES,EJECUCION,294,NULL,NULL,1,Nov  3 2017 12:00AM,2,D/156-I/2017,0,
536,570,B-5051-236-6141-D/0440/2017,"BLVD. DELTA (BANQUETA FRENTE No. 801) TRAMO: EPSILON - PAROS, COL. VALLE DELTA.",79217.34,0,0,Oct 31 2017 12:00AM,Nov  1 2017 12:00AM,Nov 11 2017 12:00AM,10,1,1,28/11/2017 ALMA,EJECUCION,276,NULL,NULL,2,Oct 30 2017 12:00AM,1,DGOP/00489/CONT/2017,0,
